YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2026-01,WEEKDAY,7,TRAIN,CC27,1552,18611
2026-01,WEEKDAY,9,TRAIN,NS10,59852,25911
2026-01,WEEKENDS/HOLIDAY,5,TRAIN,EW19,479,72
2026-01,WEEKDAY,20,TRAIN,BP2,1272,4146
2026-01,WEEKDAY,16,TRAIN,TE24,4658,4770
2026-01,WEEKDAY,11,TRAIN,NE15,20243,9449
2026-01,WEEKDAY,23,TRAIN,EW19,1969,7485
2026-01,WEEKDAY,19,TRAIN,EW29,38349,15428
2026-01,WEEKDAY,20,TRAIN,NE5,27165,11671
2026-01,WEEKENDS/HOLIDAY,14,TRAIN,BP10,1418,1634
2026-01,WEEKDAY,7,TRAIN,PE7,14466,4080
2026-01,WEEKDAY,20,TRAIN,BP11,1288,5498
2026-01,WEEKENDS/HOLIDAY,9,TRAIN,EW30,972,786
2026-01,WEEKENDS/HOLIDAY,20,TRAIN,TE3,3208,5623
2026-01,WEEKDAY,15,TRAIN,SE1,4487,4193
2026-01,WEEKENDS/HOLIDAY,5,TRAIN,SW6,342,39
2026-01,WEEKDAY,17,TRAIN,NE8,43148,47428
2026-01,WEEKDAY,6,TRAIN,TE25,2228,553
2026-01,WEEKDAY,5,TRAIN,DT8,159,152
2026-01,WEEKDAY,0,TRAIN,PE7,12,501
2026-01,WEEKDAY,19,TRAIN,EW2/DT32,72298,133424
2026-01,WEEKDAY,22,TRAIN,NS24/NE6/CC1,37623,9664
2026-01,WEEKENDS/HOLIDAY,0,TRAIN,NE11,63,114
2026-01,WEEKDAY,12,TRAIN,NS21/DT11,56594,48591
2026-01,WEEKENDS/HOLIDAY,11,TRAIN,EW29,4673,3856
2026-01,WEEKENDS/HOLIDAY,8,TRAIN,TE26,2598,5849
2026-01,WEEKENDS/HOLIDAY,10,TRAIN,SW6,2643,858
2026-01,WEEKENDS/HOLIDAY,15,TRAIN,NS20,19684,14442
2026-01,WEEKDAY,16,TRAIN,CC4/DT15,23642,14735
2026-01,WEEKDAY,10,TRAIN,CC19/DT9,5374,7361
2026-01,WEEKENDS/HOLIDAY,5,TRAIN,EW2/DT32,2832,431
2026-01,WEEKENDS/HOLIDAY,11,TRAIN,TE19,1913,2281
2026-01,WEEKDAY,10,TRAIN,PE5,6264,2016
2026-01,WEEKDAY,23,TRAIN,NS15,3325,5166
2026-01,WEEKENDS/HOLIDAY,9,TRAIN,NS23,3953,18005
2026-01,WEEKENDS/HOLIDAY,6,TRAIN,CC27,92,348
2026-01,WEEKDAY,22,TRAIN,DT25,1749,4982
2026-01,WEEKDAY,21,TRAIN,DT20,7153,5615
2026-01,WEEKDAY,9,TRAIN,DT8,5312,4112
2026-01,WEEKDAY,13,TRAIN,EW23,51100,45299
2026-01,WEEKDAY,16,TRAIN,CG1/DT35,23172,7933
2026-01,WEEKDAY,18,TRAIN,SE5,4779,6264
2026-01,WEEKDAY,8,TRAIN,EW32,3891,26959
2026-01,WEEKENDS/HOLIDAY,8,TRAIN,PE2,3459,845
2026-01,WEEKDAY,13,TRAIN,DT20,4766,8229
2026-01,WEEKDAY,15,TRAIN,TE5,4037,6569
2026-01,WEEKENDS/HOLIDAY,6,TRAIN,TE14/NS22,1746,7938
2026-01,WEEKDAY,19,TRAIN,DT31,7897,25403
2026-01,WEEKDAY,22,TRAIN,CC25,2710,4138
2026-01,WEEKDAY,12,TRAIN,PW7,3119,2308
2026-01,WEEKENDS/HOLIDAY,17,TRAIN,EW18,10013,9489
2026-01,WEEKENDS/HOLIDAY,18,TRAIN,SE3,1480,1976
2026-01,WEEKENDS/HOLIDAY,0,TRAIN,DT3,26,318
2026-01,WEEKENDS/HOLIDAY,15,TRAIN,CC27,1112,846
2026-01,WEEKENDS/HOLIDAY,16,TRAIN,DT8,2029,2222
2026-01,WEEKENDS/HOLIDAY,17,TRAIN,PW2,106,201
2026-01,WEEKENDS/HOLIDAY,13,TRAIN,NS16,23313,21847
2026-01,WEEKDAY,19,TRAIN,NS9/TE2,65494,156489
2026-01,WEEKDAY,14,TRAIN,CC11,12492,12077
2026-01,WEEKDAY,11,TRAIN,DT2,4275,1299
2026-01,WEEKDAY,5,TRAIN,NS7,42750,2160
2026-01,WEEKENDS/HOLIDAY,13,TRAIN,TE15,5789,6690
2026-01,WEEKDAY,6,TRAIN,PW2,8,117
2026-01,WEEKENDS/HOLIDAY,20,TRAIN,CC23,2081,1069
2026-01,WEEKDAY,9,TRAIN,CC10/DT26,22049,32949
2026-01,WEEKENDS/HOLIDAY,19,TRAIN,SW6,982,2250
2026-01,WEEKDAY,23,TRAIN,EW20,1818,5483
2026-01,WEEKENDS/HOLIDAY,10,TRAIN,BP2,1589,644
2026-01,WEEKDAY,19,TRAIN,TE25,2877,7692
2026-01,WEEKENDS/HOLIDAY,19,TRAIN,PE1,1337,2516
2026-01,WEEKENDS/HOLIDAY,13,TRAIN,NS13,27771,27085
2026-01,WEEKENDS/HOLIDAY,0,TRAIN,TE7,33,244
2026-01,WEEKDAY,15,TRAIN,PE2,4240,6581
2026-01,WEEKDAY,17,TRAIN,DT17,76698,8566
2026-01,WEEKDAY,5,TRAIN,CC17/TE9,2500,243
2026-01,WEEKDAY,18,TRAIN,DT18,99542,18661
2026-01,WEEKENDS/HOLIDAY,6,TRAIN,SE4,974,318
2026-01,WEEKDAY,15,TRAIN,DT7,7770,5871
2026-01,WEEKDAY,22,TRAIN,DT4,412,2461
2026-01,WEEKENDS/HOLIDAY,23,TRAIN,DT24,351,2063
2026-01,WEEKENDS/HOLIDAY,21,TRAIN,EW33,1818,3213
2026-01,WEEKDAY,21,TRAIN,CE1/DT16,75774,20307
2026-01,WEEKDAY,6,TRAIN,CC21,5177,3582
2026-01,WEEKENDS/HOLIDAY,5,TRAIN,NS4/BP1,3606,1263
2026-01,WEEKENDS/HOLIDAY,10,TRAIN,NS21/DT11,28940,29217
2026-01,WEEKDAY,19,TRAIN,NE1/CC29,103650,51803
2026-01,WEEKENDS/HOLIDAY,6,TRAIN,EW15,1141,3720
2026-01,WEEKENDS/HOLIDAY,19,TRAIN,EW3,7218,11610
2026-01,WEEKENDS/HOLIDAY,8,TRAIN,CC8,2259,1715
2026-01,WEEKENDS/HOLIDAY,7,TRAIN,NE16/STC,13340,5869
2026-01,WEEKDAY,20,TRAIN,EW15,63759,12181
2026-01,WEEKENDS/HOLIDAY,5,TRAIN,PW4,444,23
2026-01,WEEKDAY,22,TRAIN,CC5,3197,2529
2026-01,WEEKENDS/HOLIDAY,23,TRAIN,SW1,155,255
2026-01,WEEKENDS/HOLIDAY,5,TRAIN,DT22,208,0
2026-01,WEEKENDS/HOLIDAY,7,TRAIN,DT25,2111,1129
2026-01,WEEKDAY,9,TRAIN,TE24,6420,2128
2026-01,WEEKDAY,22,TRAIN,DT8,1303,2146
2026-01,WEEKDAY,7,TRAIN,EW24/NS1,66829,177493
2026-01,WEEKENDS/HOLIDAY,13,TRAIN,SE5,1501,1428
2026-01,WEEKDAY,12,TRAIN,CG2,18659,25082
2026-01,WEEKDAY,11,TRAIN,BP3,4004,1929
2026-01,WEEKENDS/HOLIDAY,10,TRAIN,EW23,25027,19309
2026-01,WEEKENDS/HOLIDAY,19,TRAIN,CG2,14954,11803
2026-01,WEEKDAY,8,TRAIN,NS20,35932,160325
2026-01,WEEKENDS/HOLIDAY,12,TRAIN,DT3,5047,2490
2026-01,WEEKENDS/HOLIDAY,13,TRAIN,TE14/NS22,43847,62490
2026-01,WEEKDAY,17,TRAIN,BP6/DT1,46246,78498
2026-01,WEEKDAY,22,TRAIN,DT22,10407,10347
2026-01,WEEKDAY,16,TRAIN,NE17/PTC,42597,57978
2026-01,WEEKDAY,12,TRAIN,DT33,16092,8387
2026-01,WEEKENDS/HOLIDAY,0,TRAIN,CE1/DT16,938,384
2026-01,WEEKENDS/HOLIDAY,7,TRAIN,EW2/DT32,15200,10589
2026-01,WEEKDAY,16,TRAIN,PW4,4253,5808
2026-01,WEEKENDS/HOLIDAY,18,TRAIN,EW6,6379,8147
2026-01,WEEKDAY,5,TRAIN,DT18,27,0
2026-01,WEEKDAY,15,TRAIN,NE18,15421,12711
2026-01,WEEKDAY,12,TRAIN,DT20,8348,6110
2026-01,WEEKDAY,8,TRAIN,EW26,119582,38193
2026-01,WEEKENDS/HOLIDAY,7,TRAIN,SE3,1459,379
2026-01,WEEKENDS/HOLIDAY,13,TRAIN,TE13,2462,2079
2026-01,WEEKDAY,13,TRAIN,CC24,25411,33171
2026-01,WEEKENDS/HOLIDAY,12,TRAIN,EW15,10330,14351
2026-01,WEEKDAY,11,TRAIN,EW26,28032,10975
2026-01,WEEKENDS/HOLIDAY,16,TRAIN,EW5,16752,19685
2026-01,WEEKENDS/HOLIDAY,22,TRAIN,TE22,3535,401
2026-01,WEEKENDS/HOLIDAY,14,TRAIN,DT28,4737,3917
2026-01,WEEKDAY,10,TRAIN,EW30,1280,1532
2026-01,WEEKENDS/HOLIDAY,10,TRAIN,DT5,10366,7656
2026-01,WEEKDAY,8,TRAIN,DT34,15994,12872
2026-01,WEEKENDS/HOLIDAY,16,TRAIN,NE4/DT19,43835,37800
2026-01,WEEKENDS/HOLIDAY,21,TRAIN,NE1/CC29,52077,9005
2026-01,WEEKDAY,6,TRAIN,TE26,4102,2387
2026-01,WEEKDAY,20,TRAIN,BP10,1383,5061
2026-01,WEEKENDS/HOLIDAY,0,TRAIN,CC19/DT9,27,132
2026-01,WEEKDAY,0,TRAIN,EW6,75,880
2026-01,WEEKDAY,8,TRAIN,NS4/BP1,88318,39026
2026-01,WEEKENDS/HOLIDAY,7,TRAIN,NE10,4525,3183
2026-01,WEEKENDS/HOLIDAY,16,TRAIN,EW33,2931,2434
2026-01,WEEKDAY,10,TRAIN,NS14,38616,14861
2026-01,WEEKENDS/HOLIDAY,11,TRAIN,DT5,12588,7575
2026-01,WEEKDAY,10,TRAIN,DT33,20725,4538
2026-01,WEEKENDS/HOLIDAY,12,TRAIN,CC6,5492,7960
2026-01,WEEKENDS/HOLIDAY,9,TRAIN,SE5,1729,621
2026-01,WEEKENDS/HOLIDAY,0,TRAIN,EW33,1,259
2026-01,WEEKENDS/HOLIDAY,7,TRAIN,PW6,528,113
2026-01,WEEKDAY,14,TRAIN,NS15,22994,15326
2026-01,WEEKENDS/HOLIDAY,0,TRAIN,NS21/DT11,849,971
2026-01,WEEKENDS/HOLIDAY,22,TRAIN,EW10,3387,6959
2026-01,WEEKENDS/HOLIDAY,16,TRAIN,BP10,1269,1451
2026-01,WEEKDAY,14,TRAIN,TE5,4350,6215
2026-01,WEEKENDS/HOLIDAY,9,TRAIN,SE4,2647,1602
2026-01,WEEKENDS/HOLIDAY,6,TRAIN,CC25,1018,2276
2026-01,WEEKENDS/HOLIDAY,15,TRAIN,NS5,12428,14273
2026-01,WEEKDAY,14,TRAIN,NE17/PTC,44647,49300
2026-01,WEEKENDS/HOLIDAY,22,TRAIN,SW2,1014,1617
2026-01,WEEKDAY,21,TRAIN,NE18,14365,8135
2026-01,WEEKDAY,13,TRAIN,CG2,24592,22038
2026-01,WEEKENDS/HOLIDAY,22,TRAIN,BP12,186,891
2026-01,WEEKDAY,0,TRAIN,EW18,58,469
2026-01,WEEKDAY,22,TRAIN,CG2,29297,10847
2026-01,WEEKENDS/HOLIDAY,18,TRAIN,PE7,1903,2347
2026-01,WEEKDAY,9,TRAIN,BP9,3607,2662
2026-01,WEEKDAY,13,TRAIN,PE3,7944,7254
2026-01,WEEKENDS/HOLIDAY,20,TRAIN,EW25,6445,8129
2026-01,WEEKDAY,12,TRAIN,PE1,3654,3034
2026-01,WEEKDAY,14,TRAIN,BP12,4509,2575
2026-01,WEEKDAY,6,TRAIN,EW20,17018,13262
2026-01,WEEKENDS/HOLIDAY,12,TRAIN,EW6,6980,5036
2026-01,WEEKDAY,8,TRAIN,BP10,7800,2327
2026-01,WEEKENDS/HOLIDAY,23,TRAIN,DT23,562,745
2026-01,WEEKDAY,7,TRAIN,CC25,11195,17138
2026-01,WEEKENDS/HOLIDAY,22,TRAIN,EW18,3333,6359
2026-01,WEEKENDS/HOLIDAY,15,TRAIN,PW5,1389,1633
2026-01,WEEKDAY,5,TRAIN,DT24,1680,2
2026-01,WEEKDAY,5,TRAIN,DT34,1047,22
2026-01,WEEKENDS/HOLIDAY,9,TRAIN,DT18,1155,3613
2026-01,WEEKDAY,14,TRAIN,TE27,9600,6712
2026-01,WEEKDAY,22,TRAIN,CC14,2653,5016
2026-01,WEEKENDS/HOLIDAY,15,TRAIN,BP12,1049,879
2026-01,WEEKENDS/HOLIDAY,19,TRAIN,DT5,7924,9197
2026-01,WEEKDAY,14,TRAIN,TE6,15244,9020
2026-01,WEEKDAY,21,TRAIN,DT34,2787,5357
2026-01,WEEKDAY,9,TRAIN,CC28,7512,8603
2026-01,WEEKENDS/HOLIDAY,13,TRAIN,NS5,14585,13555
2026-01,WEEKDAY,8,TRAIN,BP7,2989,849
2026-01,WEEKENDS/HOLIDAY,17,TRAIN,EW19,9240,9189
2026-01,WEEKDAY,23,TRAIN,NS25/EW13,24572,2774
2026-01,WEEKENDS/HOLIDAY,10,TRAIN,TE13,2175,2617
2026-01,WEEKENDS/HOLIDAY,19,TRAIN,TE14/NS22,60501,30999
2026-01,WEEKENDS/HOLIDAY,7,TRAIN,DT33,7899,3696
2026-01,WEEKDAY,17,TRAIN,NS21/DT11,105607,103387
2026-01,WEEKENDS/HOLIDAY,20,TRAIN,EW1,8304,16859
2026-01,WEEKDAY,14,TRAIN,NE14,29779,27105
2026-01,WEEKDAY,19,TRAIN,SW7,2117,5796
2026-01,WEEKDAY,21,TRAIN,EW27,34932,58707
2026-01,WEEKENDS/HOLIDAY,10,TRAIN,TE22,1155,3856
2026-01,WEEKENDS/HOLIDAY,19,TRAIN,DT28,4952,7551
2026-01,WEEKENDS/HOLIDAY,20,TRAIN,SE3,646,2307
2026-01,WEEKENDS/HOLIDAY,12,TRAIN,TE28,2394,2033
2026-01,WEEKDAY,6,TRAIN,TE6,21659,8014
2026-01,WEEKDAY,22,TRAIN,PW2,70,12
2026-01,WEEKENDS/HOLIDAY,18,TRAIN,SW7,1197,1532
2026-01,WEEKDAY,21,TRAIN,BP3,2068,6328
2026-01,WEEKDAY,20,TRAIN,TE18,17850,7197
2026-01,WEEKENDS/HOLIDAY,19,TRAIN,NE16/STC,20334,30995
2026-01,WEEKENDS/HOLIDAY,15,TRAIN,PW2,193,124
2026-01,WEEKDAY,22,TRAIN,EW1,9712,32358
2026-01,WEEKENDS/HOLIDAY,20,TRAIN,DT31,2349,5533
2026-01,WEEKENDS/HOLIDAY,5,TRAIN,NE11,96,66
2026-01,WEEKENDS/HOLIDAY,13,TRAIN,NS25/EW13,31557,43483
2026-01,WEEKDAY,7,TRAIN,CC14,18184,16948
2026-01,WEEKDAY,20,TRAIN,PE2,2044,10016
2026-01,WEEKDAY,20,TRAIN,SE4,1845,5591
2026-01,WEEKENDS/HOLIDAY,22,TRAIN,SW4,479,1654
2026-01,WEEKDAY,11,TRAIN,PW1,1157,2160
2026-01,WEEKENDS/HOLIDAY,20,TRAIN,DT22,11235,7293
2026-01,WEEKENDS/HOLIDAY,8,TRAIN,CC20,2156,1917
2026-01,WEEKDAY,9,TRAIN,NS12,33140,10655
2026-01,WEEKDAY,22,TRAIN,EW11,12543,15869
2026-01,WEEKENDS/HOLIDAY,0,TRAIN,NE16/STC,299,1928
2026-01,WEEKDAY,5,TRAIN,TE1,1782,293
2026-01,WEEKDAY,23,TRAIN,EW22,808,2391
2026-01,WEEKDAY,6,TRAIN,NS16,58498,37643
2026-01,WEEKDAY,14,TRAIN,EW29,7908,4974
2026-01,WEEKENDS/HOLIDAY,12,TRAIN,CC25,3879,2011
2026-01,WEEKDAY,10,TRAIN,NS9/TE2,48183,41862
2026-01,WEEKDAY,22,TRAIN,DT20,6492,3883
2026-01,WEEKENDS/HOLIDAY,10,TRAIN,TE15,4149,5591
2026-01,WEEKDAY,17,TRAIN,CC21,14558,20048
2026-01,WEEKDAY,12,TRAIN,CC10/DT26,15540,11429
2026-01,WEEKENDS/HOLIDAY,15,TRAIN,BP10,1209,1442
2026-01,WEEKDAY,9,TRAIN,TE15,12627,15919
2026-01,WEEKDAY,11,TRAIN,EW27,32956,31025
2026-01,WEEKENDS/HOLIDAY,22,TRAIN,CC24,2137,1605
2026-01,WEEKDAY,5,TRAIN,PE7,1484,104
2026-01,WEEKDAY,14,TRAIN,TE25,2427,3512
2026-01,WEEKENDS/HOLIDAY,21,TRAIN,CC4/DT15,17632,2475
2026-01,WEEKDAY,9,TRAIN,NE13,40988,22805
2026-01,WEEKDAY,16,TRAIN,BP9,2137,2924
2026-01,WEEKENDS/HOLIDAY,16,TRAIN,CC16,3398,3063
2026-01,WEEKENDS/HOLIDAY,14,TRAIN,PE5,2844,2836
2026-01,WEEKENDS/HOLIDAY,9,TRAIN,DT30,5768,1776
2026-01,WEEKDAY,20,TRAIN,NE10,12468,21077
2026-01,WEEKENDS/HOLIDAY,19,TRAIN,BP10,846,1879
2026-01,WEEKENDS/HOLIDAY,15,TRAIN,DT7,1680,1912
2026-01,WEEKENDS/HOLIDAY,0,TRAIN,DT30,7,576
2026-01,WEEKENDS/HOLIDAY,5,TRAIN,DT25,160,15
2026-01,WEEKDAY,0,TRAIN,DT33,40,2839
2026-01,WEEKDAY,8,TRAIN,SW7,7578,1548
2026-01,WEEKDAY,5,TRAIN,DT33,6389,95
2026-01,WEEKENDS/HOLIDAY,15,TRAIN,CE1/DT16,27995,28054
2026-01,WEEKENDS/HOLIDAY,22,TRAIN,NE8,19328,10781
2026-01,WEEKENDS/HOLIDAY,20,TRAIN,NS15,4191,6207
2026-01,WEEKENDS/HOLIDAY,9,TRAIN,DT25,2108,1515
2026-01,WEEKENDS/HOLIDAY,20,TRAIN,DT4,380,1376
2026-01,WEEKENDS/HOLIDAY,23,TRAIN,NE15,1013,6479
2026-01,WEEKENDS/HOLIDAY,20,TRAIN,CE1/DT16,51863,18305
2026-01,WEEKENDS/HOLIDAY,18,TRAIN,BP12,979,1210
2026-01,WEEKDAY,5,TRAIN,NE10,1654,590
2026-01,WEEKDAY,7,TRAIN,CC2,836,6544
2026-01,WEEKDAY,16,TRAIN,CC5,4671,3247
2026-01,WEEKDAY,8,TRAIN,DT27,20718,36898
2026-01,WEEKDAY,17,TRAIN,EW16/NE3/TE17,133378,29733
2026-01,WEEKDAY,22,TRAIN,DT29,2154,10544
2026-01,WEEKDAY,11,TRAIN,EW9,16937,12031
2026-01,WEEKENDS/HOLIDAY,17,TRAIN,NE11,9114,9455
2026-01,WEEKDAY,18,TRAIN,CE1/DT16,53163,50158
2026-01,WEEKENDS/HOLIDAY,10,TRAIN,CC24,2296,3905
2026-01,WEEKDAY,14,TRAIN,DT22,8199,8307
2026-01,WEEKENDS/HOLIDAY,8,TRAIN,NS15,7183,5738
2026-01,WEEKENDS/HOLIDAY,0,TRAIN,PE4,50,144
2026-01,WEEKENDS/HOLIDAY,15,TRAIN,BP13,518,495
2026-01,WEEKENDS/HOLIDAY,16,TRAIN,DT23,1913,1763
2026-01,WEEKENDS/HOLIDAY,12,TRAIN,SW8,1283,866
2026-01,WEEKENDS/HOLIDAY,15,TRAIN,CC7,2447,3610
2026-01,WEEKENDS/HOLIDAY,13,TRAIN,NS12,10900,9067
2026-01,WEEKENDS/HOLIDAY,5,TRAIN,SW3,359,10
2026-01,WEEKDAY,18,TRAIN,DT21,28977,20205
2026-01,WEEKDAY,17,TRAIN,BP12,4293,4258
2026-01,WEEKENDS/HOLIDAY,10,TRAIN,CC3,1247,6643
2026-01,WEEKDAY,10,TRAIN,PW4,3934,2375
2026-01,WEEKDAY,8,TRAIN,NS19,91600,72845
2026-01,WEEKDAY,11,TRAIN,CC8,4958,3571
2026-01,WEEKDAY,20,TRAIN,BP12,1002,3735
2026-01,WEEKENDS/HOLIDAY,12,TRAIN,CC10/DT26,9216,6584
2026-01,WEEKENDS/HOLIDAY,14,TRAIN,EW26,15197,13033
2026-01,WEEKDAY,9,TRAIN,PW7,4458,2140
2026-01,WEEKENDS/HOLIDAY,7,TRAIN,PW5,2925,672
2026-01,WEEKDAY,18,TRAIN,EW11,49235,42876
2026-01,WEEKENDS/HOLIDAY,23,TRAIN,SW2,294,767
2026-01,WEEKENDS/HOLIDAY,10,TRAIN,EW21/CC22,11177,10216
2026-01,WEEKENDS/HOLIDAY,5,TRAIN,PE7,369,5
2026-01,WEEKDAY,9,TRAIN,PW2,198,272
2026-01,WEEKENDS/HOLIDAY,22,TRAIN,TE19,1510,657
2026-01,WEEKDAY,17,TRAIN,PW6,2002,2777
2026-01,WEEKENDS/HOLIDAY,13,TRAIN,TE24,1976,1857
2026-01,WEEKENDS/HOLIDAY,17,TRAIN,TE23,2376,2367
2026-01,WEEKENDS/HOLIDAY,12,TRAIN,PW1,1378,1868
2026-01,WEEKDAY,23,TRAIN,NE9,3752,10221
2026-01,WEEKDAY,18,TRAIN,PE1,4452,9722
2026-01,WEEKDAY,17,TRAIN,TE5,9908,11874
2026-01,WEEKENDS/HOLIDAY,8,TRAIN,EW15,2694,10744
2026-01,WEEKENDS/HOLIDAY,6,TRAIN,NE14,8169,2483
2026-01,WEEKDAY,13,TRAIN,NS16,40163,36394
2026-01,WEEKENDS/HOLIDAY,22,TRAIN,DT24,896,3168
2026-01,WEEKDAY,5,TRAIN,NS23,448,571
2026-01,WEEKENDS/HOLIDAY,14,TRAIN,EW19,7892,8751
2026-01,WEEKDAY,19,TRAIN,TE4,8163,10163
2026-01,WEEKENDS/HOLIDAY,13,TRAIN,DT27,4929,3731
2026-01,WEEKENDS/HOLIDAY,15,TRAIN,EW19,7498,8614
2026-01,WEEKDAY,14,TRAIN,EW26,25740,21348
2026-01,WEEKENDS/HOLIDAY,10,TRAIN,BP12,1609,876
2026-01,WEEKENDS/HOLIDAY,21,TRAIN,EW12/DT14,44438,14817
2026-01,WEEKENDS/HOLIDAY,22,TRAIN,NS15,2435,5870
2026-01,WEEKENDS/HOLIDAY,5,TRAIN,EW30,294,254
2026-01,WEEKDAY,8,TRAIN,PW4,8870,2746
2026-01,WEEKDAY,18,TRAIN,CC28,7872,11450
2026-01,WEEKENDS/HOLIDAY,22,TRAIN,EW6,1519,5569
2026-01,WEEKDAY,6,TRAIN,NS17/CC15,46550,24902
2026-01,WEEKENDS/HOLIDAY,15,TRAIN,TE26,9382,8111
2026-01,WEEKENDS/HOLIDAY,7,TRAIN,NS23,1804,6923
2026-01,WEEKENDS/HOLIDAY,13,TRAIN,NE8,20204,24287
2026-01,WEEKENDS/HOLIDAY,9,TRAIN,PE6,4088,2872
2026-01,WEEKENDS/HOLIDAY,17,TRAIN,TE14/NS22,69183,51284
2026-01,WEEKDAY,5,TRAIN,NS24/NE6/CC1,401,386
2026-01,WEEKDAY,9,TRAIN,NS7,43280,28748
2026-01,WEEKENDS/HOLIDAY,17,TRAIN,PW7,1815,1925
2026-01,WEEKENDS/HOLIDAY,17,TRAIN,NS15,7714,7098
2026-01,WEEKDAY,0,TRAIN,EW22,54,255
2026-01,WEEKENDS/HOLIDAY,12,TRAIN,EW8/CC9,31277,35807
2026-01,WEEKENDS/HOLIDAY,12,TRAIN,DT23,1892,1703
2026-01,WEEKENDS/HOLIDAY,7,TRAIN,TE13,465,1879
2026-01,WEEKDAY,22,TRAIN,PW7,1044,2870
2026-01,WEEKENDS/HOLIDAY,14,TRAIN,DT6,3146,2976
2026-01,WEEKDAY,15,TRAIN,TE19,10136,4490
2026-01,WEEKDAY,14,TRAIN,NS17/CC15,35728,19046
2026-01,WEEKENDS/HOLIDAY,23,TRAIN,NE4/DT19,9404,4078
2026-01,WEEKDAY,8,TRAIN,NE5,4158,53252
2026-01,WEEKENDS/HOLIDAY,20,TRAIN,BP2,491,1309
2026-01,WEEKDAY,21,TRAIN,NS28,713,860
2026-01,WEEKDAY,0,TRAIN,NS2,498,3106
2026-01,WEEKDAY,8,TRAIN,CC12,29961,8415
2026-01,WEEKENDS/HOLIDAY,15,TRAIN,NS12,9238,9339
2026-01,WEEKENDS/HOLIDAY,11,TRAIN,NS10,23585,11292
2026-01,WEEKENDS/HOLIDAY,18,TRAIN,NS17/CC15,14536,12030
2026-01,WEEKDAY,15,TRAIN,DT29,4223,6054
2026-01,WEEKDAY,22,TRAIN,CC11,10301,6053
2026-01,WEEKDAY,14,TRAIN,CC2,3976,5438
2026-01,WEEKENDS/HOLIDAY,14,TRAIN,NE17/PTC,26613,25232
2026-01,WEEKENDS/HOLIDAY,20,TRAIN,DT6,1286,2686
2026-01,WEEKDAY,5,TRAIN,EW26,19138,2207
2026-01,WEEKENDS/HOLIDAY,18,TRAIN,NE10,9357,9169
2026-01,WEEKDAY,10,TRAIN,NS7,29735,21320
2026-01,WEEKDAY,11,TRAIN,DT30,8094,2679
2026-01,WEEKENDS/HOLIDAY,22,TRAIN,PE2,435,3118
2026-01,WEEKENDS/HOLIDAY,14,TRAIN,NS10,18443,15959
2026-01,WEEKDAY,13,TRAIN,TE14/NS22,78799,78675
2026-01,WEEKDAY,13,TRAIN,EW3,17873,16829
2026-01,WEEKENDS/HOLIDAY,6,TRAIN,BP13,453,106
2026-01,WEEKENDS/HOLIDAY,0,TRAIN,EW28,25,2826
2026-01,WEEKENDS/HOLIDAY,15,TRAIN,TE24,1569,1984
2026-01,WEEKENDS/HOLIDAY,11,TRAIN,BP10,1730,1273
2026-01,WEEKDAY,11,TRAIN,SW6,3458,1720
2026-01,WEEKENDS/HOLIDAY,11,TRAIN,TE4,2906,2679
2026-01,WEEKENDS/HOLIDAY,9,TRAIN,NE17/PTC,21812,12089
2026-01,WEEKDAY,0,TRAIN,NE13,178,1515
2026-01,WEEKDAY,15,TRAIN,NS10,26039,34022
2026-01,WEEKENDS/HOLIDAY,12,TRAIN,CC5,2010,2698
2026-01,WEEKENDS/HOLIDAY,0,TRAIN,PW2,2,0
2026-01,WEEKENDS/HOLIDAY,12,TRAIN,TE11,2782,1830
2026-01,WEEKDAY,20,TRAIN,EW29,30795,9086
2026-01,WEEKDAY,17,TRAIN,EW21/CC22,99598,31449
2026-01,WEEKDAY,14,TRAIN,EW11,15840,18337
2026-01,WEEKENDS/HOLIDAY,17,TRAIN,CC4/DT15,13085,13271
2026-01,WEEKDAY,9,TRAIN,DT3,14365,3323
2026-01,WEEKDAY,20,TRAIN,CC6,11678,3944
2026-01,WEEKENDS/HOLIDAY,17,TRAIN,SE3,1677,1731
2026-01,WEEKENDS/HOLIDAY,12,TRAIN,SW1,1663,2068
2026-01,WEEKDAY,16,TRAIN,BP2,2020,2977
2026-01,WEEKDAY,0,TRAIN,NS21/DT11,1497,1718
2026-01,WEEKDAY,13,TRAIN,DT13,17097,13071
2026-01,WEEKDAY,17,TRAIN,CG1/DT35,55933,10466
2026-01,WEEKDAY,18,TRAIN,TE7,19717,16356
2026-01,WEEKENDS/HOLIDAY,5,TRAIN,SE1,358,125
2026-01,WEEKDAY,11,TRAIN,PW3,821,405
2026-01,WEEKDAY,12,TRAIN,CC6,6896,7559
2026-01,WEEKDAY,10,TRAIN,EW25,12529,5318
2026-01,WEEKENDS/HOLIDAY,10,TRAIN,CC6,4061,6040
2026-01,WEEKDAY,10,TRAIN,CC25,5882,4732
2026-01,WEEKENDS/HOLIDAY,8,TRAIN,TE28,2016,857
2026-01,WEEKENDS/HOLIDAY,5,TRAIN,CC23,87,13
2026-01,WEEKDAY,16,TRAIN,CC21,13121,13851
2026-01,WEEKENDS/HOLIDAY,16,TRAIN,BP13,573,526
